"","Gene","logFC","padj"
"866","TMEM191A",-2.88084428682906,0.00075303281376401
"867","RNF220",-2.3833518014183,0.000753868284323762
"868","NFASC",-4.0370061371835,0.00075575608597457
"869","NALCN",-3.02139115434436,0.000760673108778942
"870","ATP1A2",-2.27587002821444,0.00076438288517572
"871","BCL7C",1.55481789701626,0.000765668360511945
"872","ADAMTS9",2.20285231004794,0.00076602897701983
"873","SIVA1",1.10957982202448,0.000768258183681476
"874","IFFO2",1.25786475982516,0.000768538480240168
"875","EVI5",-1.16867578386165,0.000784115852978452
"876","ADGRF5",-1.75488120783626,0.000784115852978452
"877","HPSE2",-3.93857149869709,0.000784764647593908
"878","DVL3",0.88468192537947,0.000791810006990198
"879","DLG3",-2.62031517230265,0.000800173140433187
"880","HPCA",-2.84829716870402,0.000808088148252765
"881","MEA1",0.730728068246727,0.000808088148252765
"882","LAMA5",1.65833304423404,0.000808088148252765
"883","FNDC3B",1.34385022606115,0.000808397265901058
"884","STPG2",-3.82356510064122,0.000808397265901058
"885","PLEKHA8",1.34389654794328,0.000811513404690696
"886","EPHX4",-3.60191028542719,0.000817880413863526
"887","FBXW4",-1.56852238186815,0.000820640435939121
"888","ADCY5",-2.55334795691823,0.000821605503093555
"889","SLC1A2",-2.87584693234558,0.000827056665214668
"890","AKR1C2",-3.72488926052743,0.000827056665214668
"891","ERBB3",-3.17005898395603,0.000844376236750092
"892","PSMG3",1.03549087082418,0.000855086726190525
"893","MRPS18A",1.06675837562879,0.00085883663215701
"894","FZD7",2.09779026634315,0.000870943930751633
"895","RAB34",1.87799529274256,0.000874825884056574
"896","GNA12",0.986804162789652,0.000874967239429744
"897","VIPR1",-3.45575341685935,0.000875466226953214
"898","LINC01299",-3.73023181481874,0.000875466226953214
"899","PFN1P1",1.15734438297447,0.00087588678985063
"900","MICAL2",-2.55138168972338,0.00087588678985063
"901","RNLS",-1.88561511591269,0.00087588678985063
"902","RFTN1",1.45306654510074,0.000881490109294359
"903","WDR18",1.00514079877357,0.000881490109294359
"904","RB1CC1",-1.58960733766369,0.000885508920204565
"905","GPIHBP1",-3.82175267556287,0.000892602937476842
"906","TUBB6",2.31126069040126,0.00090169159184184
"907","MYOT",-3.77480446674539,0.000906205634985555
"908","LPAR1",-1.98134307925412,0.000907317074737465
"909","SNAPC2",1.13396012473628,0.000907317074737465
"910","EXOC6",-1.55472044477461,0.00090795252758934
"911","CNTN6",-3.63202133988104,0.000910578022446106
"912","EIF4A2",-1.64681920200104,0.000910578022446106
"913","BMP6",-1.66830976585103,0.000911235313845826
"914","ATAD3A",1.16704782512002,0.000912419619816179
"915","TRPM6",-3.93322583109613,0.000912419619816179
"916","CLDN10",-3.02652596310835,0.000912419619816179
"917","WWP1",-1.47879650776097,0.000913092632142741
"918","ESM1",2.7781347705246,0.00091677750461524
"919","APP",1.35935638601689,0.000917238876845796
"920","CIB2",1.17644744735086,0.000919146498743831
"921","PLEKHG3",-2.21987908997592,0.000924763885914183
"922","BAX",1.4195714405078,0.000927906096586889
"923","RAB6B",-1.93219085181143,0.00093077981369821
"924","FAM13B",-1.03980864639633,0.000930898282708506
"925","RBBP4P1",-1.34892157550981,0.000930898282708506
"926","ZMYM2",-1.17467782279288,0.000933196747305871
"927","BSN",-3.46589976373058,0.000933240840564855
"928","SLIT2",-3.70134320636325,0.000933240840564855
"929","MOAP1",-1.6823409964616,0.000933240840564855
"930","MLLT1",0.972438602805571,0.000933240840564855
"931","INCENP",1.14299095834349,0.000940215572592953
"932","RTN4IP1",-1.35367481295536,0.000942954455932702
"933","ITIH5",-1.78291364523257,0.000942954455932702
"934","MPP7",-3.83388007328899,0.00094343182566683
"935","MLEC",0.949724111909866,0.00094343182566683
"936","HDAC1",0.796376748085296,0.000945235127219737
"937","MMP7",3.93188753907916,0.000948110275449633
"938","GRID1",-1.53012708063612,0.000956959204135578
"939","CPNE9",-4.57038291163912,0.000957417510402307
"940","RNF148",-2.80424134475943,0.000964819691136319
"941","HMGB2",1.32006643530695,0.000970687485899417
"942","C10orf90",-2.9205074163013,0.0009733571037622
"943","FBXO27",-2.07012655130335,0.000974910405163467
"944","EPHB6",-3.03011575077222,0.00097680929298427
"945","SCN3B",-3.56071403791682,0.000977193490901861
"946","RORB",-2.83425549501213,0.000981823910359228
"947","EIF4A3",1.0631127493016,0.000984914094978356
"948","FOXN2",-1.46002968612669,0.000985477491463179
"949","M1AP",-4.48633869513562,0.000988575327770776
"950","VAT1L",-2.87019407844389,0.000988575327770776
"951","GAD1",-2.84238113220179,0.000993314890866823
"952","SNORA70E",-1.70401373030084,0.00099549514429204
"953","PBOV1",-2.26679473775823,0.000998507047144068
"954","PRKAR2B",-2.05159338222096,0.000998507047144068
"955","COPS8P2",-3.91913112990964,0.0010006476286677
"956","BBS7",-1.30088325613411,0.0010088817741879
"957","ZDHHC21",-1.64103726334676,0.00100941002336982
"958","GABRA2",-4.77111821425628,0.00101676714432446
"959","IFNA13",-3.47717244040342,0.00101676714432446
"960","STAT4",-5.04243173305679,0.00101967823180252
"961","TRAPPC6B",-1.70619551509061,0.00101967823180252
"962","DGKE",-2.74434808608644,0.00101967823180252
"963","PAK5",-4.01738143466449,0.00101967823180252
"964","CNTN4",-4.45443786826085,0.00102261802408362
"965","CDCA7L",1.44339985743991,0.00102635689865807
"966","PLCH2",-3.49085966028731,0.00102702832545281
"967","ARF1",0.530529781987542,0.00102702832545281
"968","PPM1L",-1.34166326334386,0.00102702832545281
"969","GABRB3",-3.4633753283997,0.00102702832545281
"970","ATXN2",-1.22832979565721,0.00103686192635593
"971","SSX2IP",-2.22183177317215,0.00103837460568425
"972","MAT2B",-1.14863965783562,0.00104122535212491
"973","USP25",-1.13676584543478,0.00104434316444697
"974","SLC6A15",-4.03207657861007,0.0010480173489491
"975","FTO",-1.08771996541196,0.0010669758818225
"976","EIF5AP4",1.24139252484293,0.00106815801629274
"977","RPS10P14",-2.74422173668732,0.00107167110903425
"978","VGLL4",1.60804478482593,0.00107175109299679
"979","HSD17B10",1.06282699322175,0.0010813888863555
"980","PPA1",-1.0740844131497,0.00108164109996769
"981","GLT8D2",-2.72519244355727,0.00109407654624325
"982","LMBRD2",-1.50872495140009,0.00109633945180881
"983","KSR2",-3.76046034175342,0.00109836069486543
"984","IGIP",-1.77857441149429,0.00110346004489822
"985","PRRT1",-2.09543038540647,0.00110662946812802
"986","KCNJ2-AS1",-1.97974377251065,0.00110662946812802
"987","SLC4A2",1.4325677801223,0.00111215230171777
"988","CABLES1",-2.41009974967745,0.00111272471299542
"989","DLG5",1.08532264339614,0.00112337319967226
"990","GABRD",-4.32666311094592,0.00112428215695881
"991","OR6W1P",-3.05505935979985,0.00114920998374261
"992","SLF2",-1.18815896031299,0.0011559853534933
"993","GPR37",-2.42832903826825,0.00116305826228462
"994","MAN1A2",-1.23559538556465,0.00116310648182998
"995","NRG3",-3.52665491215788,0.00116427656315336
"996","BCO2",-2.74462583672761,0.00116558670235056
"997","PAICS",1.12312596872196,0.00117068888275422
"998","PTP4A2",-1.10836466013719,0.00117806680952189
"999","TMEM130",-4.69126698772198,0.00117806680952189
"1000","GTF2IRD1",1.41571675268627,0.00118105910192203
"1001","CDK19",-1.08983736451865,0.00118514731244408
"1002","KCNJ10",-1.88843155578705,0.00118949840439807
"1003","NT5C",1.08643945977744,0.00119264453811566
"1004","FAM178B",-3.19678449719879,0.00120807052122087
"1005","TMEM179",-2.11569670149217,0.00121791632912933
"1006","RPS26P11",-1.85077544715851,0.00121996343481314
"1007","AIG1",-1.12957546581974,0.00122057179763521
"1008","PARGP1",-1.39933331301474,0.00122359379282156
"1009","RYR1",-1.97264630479267,0.00122359379282156
"1010","RPS2",1.15359378350755,0.00122464635749398
"1011","HSPB3",-3.60559974017394,0.00122919173194874
"1012","TRPM3",-4.12312737287057,0.00122919173194874
"1013","TMEM181",-2.04142630097055,0.00123281539016604
"1014","GAPDHP65",1.74617916478912,0.00123281539016604
"1015","HID1",-1.99883254014441,0.00123281539016604
"1016","KIAA0930",-1.62716951297901,0.00123281539016604
"1017","ZNF652",-1.20936877642706,0.00123803875718911
"1018","VPS26A",-1.03046306354088,0.00123821651239513
"1019","RBFOX3",-5.17587123084529,0.00123821651239513
"1020","DAP",1.11606244899507,0.00124179889555395
"1021","AGRN",1.17827656067501,0.00124227945184694
"1022","ATP6V1A",-1.5355360190402,0.00124667148114258
"1023","P2RY12",-2.2926641504771,0.00125208429837861
"1024","KIRREL3",-2.17184662066688,0.00125579452508283
"1025","SLC25A18",-2.00739921893841,0.00128803944222008
"1026","SLC3A2",1.1811756766139,0.00128842817333303
"1027","CPLX2",-6.38751289747653,0.00128989767769742
"1028","ADM",3.98270577041453,0.00128989767769742
"1029","CSPG4",1.74344983818322,0.00129413333958635
"1030","MED24",0.906803256742,0.00129539016082904
"1031","ANKRD29",-2.59143360429731,0.00129941410068837
"1032","PTPRN2",-1.85261291654529,0.00132002787307988
"1033","CAMK2A",-6.54999578629183,0.00132848739299742
"1034","SLC5A11",-3.87051622113203,0.00133129584952607
"1035","PIN1P1",-3.6078196130932,0.0013401211261585
"1036","EHD3",-1.55412119473112,0.00134622149989677
"1037","ARHGAP5",-1.69551516085509,0.00134855187133703
"1038","SYNJ2-IT1",-2.96527820017391,0.0013499661889645
"1039","PNCK",-2.32941167350044,0.0013499661889645
"1040","HDAC3",0.685704052267083,0.00135330384660973
"1041","H4C6",1.7000420551213,0.0013566180562192
"1042","VPS37D",1.53536294309561,0.00135693067598439
"1043","HES1",1.73813212160961,0.00135858117518839
"1044","GCLC",-1.05747067539459,0.00136009260545408
"1045","APLP1",-1.95672510493774,0.00136009260545408
"1046","NME9",-2.48067709051955,0.0013602668160388
"1047","PAFAH1B1P2",-1.19934403388325,0.0013659001154026
"1048","RAB35",0.556677814219442,0.00137088124964267
"1049","PLEKHJ1",0.947373075721405,0.00137382414009911
"1050","EEF1A2",-2.10617469990774,0.00138291042242149
"1051","PRKCB",-3.26592477848265,0.00139467390820809
"1052","DPP3",1.0789171181414,0.00140165447123378
"1053","C21orf91",-2.31833188699259,0.00140477626984928
"1054","IL1RAP",1.86509804087797,0.00141113072216198
"1055","SCAMP1",-1.54308593555197,0.00141113072216198
"1056","ZC3HAV1L",1.66596588706468,0.00141113072216198
"1057","RRP9",1.12570354900755,0.00141412611580669
"1058","TRIP10",1.91959133286184,0.00141412611580669
"1059","ACTN1",1.75494401802894,0.00141801804125698
"1060","GRB10",1.54615293952041,0.00141945786061529
"1061","PDIA3",0.735780552165019,0.00141945786061529
"1062","FSTL4",-3.72218472977784,0.00142492464181798
"1063","DUSP26",-2.09933278056094,0.00143119841475107
"1064","SEC61A2",-1.66411058549755,0.00143355062087082
"1065","OSMR",1.87808021747276,0.00143814405153063
"1066","PPP1R18",1.45126566245098,0.00144062858720655
"1067","CCDC66",-1.30570924827363,0.00145694701783127
"1068","ACTL6B",-3.61536841456229,0.00145694701783127
"1069","PALM3",2.05097455373392,0.00145694701783127
"1070","STARD13",-1.08524738396812,0.00145805828286496
"1071","CARTPT",-7.03747662439069,0.00146043862189979
"1072","SGTB",-1.51481432314539,0.00146386403467909
"1073","NCALD",-2.50507041532244,0.00146386403467909
"1074","CABP1",-3.79953763561956,0.0014720086015033
"1075","TWSG1",1.05503370473809,0.0014720086015033
"1076","BTBD16",-2.97562868491648,0.00148011954361508
"1077","PGK1",1.55354117377746,0.00148920854730645
"1078","SMIM3",2.15503389916143,0.00149390884132436
"1079","H2AC14",2.79416389064982,0.00149390884132436
"1080","SLC38A1",-1.75111434898996,0.00149390884132436
"1081","PTEN",-1.2418528537016,0.00149826897477406
"1082","SPTLC2",-1.1711627130962,0.00149826897477406
"1083","TANC1",1.39388735002147,0.00150489728992345
"1084","STXBP5L",-3.28181807582528,0.00150489728992345
"1085","SEMA3B",-1.80623461470925,0.00150489728992345
"1086","GALNT17",-3.69762440874994,0.00150489728992345
"1087","FAM133A",-3.06285650507633,0.00150489728992345
"1088","COMMD4",0.888630345759289,0.00150489728992345
"1089","ADAMTSL3",-3.05343482372564,0.00150489728992345
"1090","BCAS1",-3.51579484764674,0.00150489728992345
"1091","GATAD2A",1.23044679510453,0.00150489728992345
"1092","GNAO1-AS1",-3.1137639493245,0.00150727508679947
"1093","DNAAF9",-1.11009688258705,0.00150727508679947
"1094","OMP",1.89480579405683,0.00151112160444473
"1095","DDX41",1.06137212551933,0.00151136106671697
"1096","SYT13",-4.82019196049918,0.00151136106671697
"1097","NIBAN1",1.69408999163845,0.00151360406207078
"1098","TRIM28",1.10848355911569,0.00151603087690316
"1099","STMN4",-2.76418193929845,0.00151624420569429
"1100","PAICSP4",1.13430619277838,0.00151771106392409
"1101","RNF126",0.904681342703798,0.0015321367934166
"1102","KLRG1",-1.61434802105268,0.00153360320604982
"1103","SNCB",-3.3714706185525,0.00153805104297998
"1104","WAC",-1.36253665510301,0.00153805104297998
"1105","OPALIN",-4.20984592938634,0.00155362130571327
"1106","MCF2L",-1.49599323882777,0.00155558293719649
"1107","MYLIP",-1.24404149305816,0.00156043266692279
"1108","ACADSB",-1.82144790103299,0.0015630180803988
"1109","MACIR",-1.74125378979565,0.00156673302943252
"1110","TOMM40",0.957273931623705,0.00156969757861179
"1111","SLC7A11",-1.39492879039619,0.00157249592781678
"1112","MGAT4B",0.847912734744089,0.00158118079478663
"1113","CCNB1",2.00628381537962,0.00158235035085223
"1114","ABCA9",-2.59701968928997,0.00158235035085223
"1115","PSMB8",1.22571216113848,0.00159014354681345
"1116","ZFPM2",-2.23867255369771,0.00159014354681345
"1117","B4GALT3",0.727388340124069,0.00159393714052292
"1118","PLOD2",1.81178750582957,0.00159393714052292
"1119","DAPK3",1.52082885083924,0.00160452662701194
"1120","UNC80",-4.31456099276822,0.00162039615971976
"1121","RAPGEF5",-1.9367955862432,0.00162039615971976
"1122","RAB20",1.60776429126819,0.00162489866208706
"1123","EMC2",-1.14978812458532,0.00162696698531714
"1124","MEN1",0.880671629469102,0.00163516101570272
"1125","RGL1",-0.604383909313774,0.00164788768544851
"1126","ANGPTL4",2.72589838137687,0.00164958529503605
"1127","SLC2A12",-2.08889578055886,0.00165510651232402
"1128","TYRO3",-1.25712152897801,0.00166235120255364
"1129","PLXNA3",1.31602124806,0.00166403630415513
"1130","H2BC14",2.33903654643935,0.00166744278060278
"1131","RYR2",-4.48488954996119,0.00166901271162487
"1132","TAFA4",-3.53654660620064,0.00167011106609156
"1133","NCDN",-1.84142351730636,0.00167093415619458
"1134","SLC13A3",-2.09294876597124,0.00167093415619458
"1135","SSBP3",-1.23223243507319,0.0016749536552662
"1136","PTN",1.41100705863915,0.0016749536552662
"1137","RCC1L",0.890488538907903,0.00168345139686945
"1138","NGB",-4.59764983789051,0.00168345139686945
"1139","ADAM19",1.74513685586397,0.00168706486609838
"1140","ASPA",-3.40176299161944,0.00168706486609838
"1141","WAPL",-1.08777697102227,0.00169427857375726
"1142","DCUN1D1",-0.909668296634904,0.00170164068834924
"1143","KIAA0232",-1.03759210701339,0.00170203962962095
"1144","HGH1",1.01093419477942,0.00170470260877544
"1145","PGAM5",0.707949161500105,0.00170895611233956
"1146","SPOCK3",-4.00218584196596,0.00171112576852548
"1147","VAMP5",0.998987123295083,0.00171435224477367
"1148","SYNGR1",-2.17147552260408,0.00171579981861802
"1149","GADD45A",2.16827031270396,0.0017160762163714
"1150","CACNA1B",-4.72978990865555,0.0017160762163714
"1151","CASP4",1.1906013086118,0.0017160762163714
"1152","AKR1C1",-3.36625653491575,0.0017160762163714
"1153","HMOX1",2.44061202010659,0.0017307599474693
"1154","GALNT14",-2.79758889916513,0.00173139926840718
"1155","RASD2",-1.95572714990546,0.00173779874311913
"1156","GRM5P1",-5.10998133837226,0.00173799705193852
"1157","ARSJ",2.23456577941113,0.00174026081018801
"1158","PTPN5",-4.98687116106781,0.0017413919634853
"1159","IRAK1",1.48894667734311,0.00174751994619004
"1160","TMEM156",-1.85580793696292,0.00174939034930725
"1161","NCLN",1.10158386967823,0.00174939034930725
"1162","COX7A1",-2.6486865149009,0.00174939034930725
"1163","RHOBTB2",-1.15133808738833,0.0017598266887544
"1164","CDYL2",-1.66036384658182,0.00177083976196108
"1165","CLVS2",-3.12858879458805,0.00177537194185586
"1166","CACNG3",-6.82601968808771,0.0017813675933518
"1167","KXD1",0.997623972920077,0.00179632331188027
"1168","ZC3H12A",2.21129336558465,0.00180077281537014
"1169","CPOX",-1.34092363836267,0.00180077281537014
"1170","PTK7",1.5784982540951,0.00180077281537014
"1171","PLOD3",1.34406028340324,0.00180510239122786
"1172","HS3ST5",-2.27261999691591,0.00180712667221222
"1173","MYC",2.44877357022476,0.00180885452256181
"1174","DHODH",1.2104744995278,0.0018145153090511
"1175","GNAZ",-1.357065610035,0.0018145153090511
"1176","SPOCD1",3.34804287406084,0.00182029265546863
"1177","PPP1R15A",1.65015069313052,0.00182583222314109
"1178","TUBG1",0.948979711505757,0.00182873169293208
"1179","HBS1L",-1.24416784510626,0.00184388916174739
"1180","CHCHD3",0.952425761043967,0.00184405075857653
"1181","NAT8L",-1.18943983779568,0.00184821275825542
"1182","RPS15P4",0.677566619205691,0.00185042354126076
"1183","ARHGEF37",-1.737379834512,0.00185368904132424
"1184","PCDH7",-2.61480869714303,0.00185600941327245
"1185","CISD1",-1.13538549189395,0.0018611537756979
"1186","SLN",5.34735904327507,0.00186309241552054
"1187","PLK1",2.03318229167005,0.00187257095258259
"1188","STXBP3",-0.891523829595581,0.00187630046834161
"1189","MARCHF5",-0.854738584823728,0.00188501779875487
"1190","ETNPPL",-3.96404511469261,0.00188529497994657
"1191","CCNY",-1.05030901895173,0.00188529497994657
"1192","TMED1",1.09592286172059,0.00188529497994657
"1193","CLSTN2",-2.4689084043656,0.00188590173786294
"1194","TNFAIP6",1.79462596817523,0.00189919642458144
"1195","ACSL4",-1.13830478204653,0.00189919642458144
"1196","STK32B",1.57547621122885,0.00191003859283505
"1197","AFAP1L1",1.83934046782334,0.00191003859283505
"1198","INAFM1",1.29133808972451,0.00191003859283505
"1199","SMIM45",-2.69394117024946,0.00191003859283505
"1200","GBP2",2.15645705107602,0.00191077752354774
"1201","ANXA5",1.16838971070906,0.00191077752354774
"1202","CNNM2",-2.40210710212044,0.00191179147614246
"1203","HDGF",0.985309380315321,0.0019142499893181
"1204","FIBIN",1.49654448067836,0.00192631441698408
"1205","SLC16A3",2.2690281464389,0.00192724347354581
"1206","LIMCH1",-1.66274406917954,0.00192943978951514
"1207","DCHS1",1.10549580819439,0.00193938240915287
"1208","DGKB",-3.16252495633638,0.00194201935281188
"1209","RPS10P7",-1.54420559738543,0.00194318458090522
"1210","SLC30A4",-1.72811777016796,0.00194318458090522
"1211","SOWAHB",-4.15505469901912,0.00194575183840238
"1212","WDR74",1.08952510400111,0.00194575183840238
"1213","SLC6A12",-3.08478624255076,0.00194575183840238
"1214","GYG1",-3.31572733040085,0.00195316295992953
"1215","SHANK1",-3.51964984695451,0.00195316295992953
"1216","INTS15",1.0623890421982,0.00197369288827712
"1217","PTPRT",-3.42078014710031,0.00197513019104598
"1218","UHRF1BP1L",-1.08653469928817,0.00199937023931442
"1219","APRT",1.23277918952517,0.00199948797965865
"1220","NBPF8",1.58457748714315,0.00200121163913447
"1221","SPAST",-1.78760111710417,0.00201029922808928
"1222","RIMS2",-4.15204798857201,0.00201330082463171
"1223","PATL1",1.19250291647984,0.0020228676949287
"1224","ZNF581",1.45484698518496,0.00202803110848182
"1225","ARV1",-1.12123957852962,0.00203017480882516
"1226","MMP9",2.9444330022305,0.00204544014408186
"1227","PYGL",1.78537939589717,0.00205537190226577
"1228","MTX2",-0.934008649740648,0.00205841537743591
"1229","KIF19",-3.96969200489077,0.00205841537743591
"1230","LRRC8C-DT",-1.4665953198987,0.00206019746240328
"1231","FJX1",1.69349503406264,0.00206019746240328
"1232","VWA3A",-2.51100644018578,0.00206019746240328
"1233","ASPHD1",-2.22520633341238,0.00206024396477065
"1234","DBNL",1.01022217953778,0.00206158992086517
"1235","FAM124A",-2.12323333722634,0.00206158992086517
"1236","DEPDC1P1",-2.71404092324683,0.00206158992086517
"1237","PVALB",-5.52964349716679,0.00206158992086517
"1238","ASAP3",1.56468586012452,0.00206632762494622
"1239","POLR2J",0.88302074428812,0.00208082157534078
"1240","YPEL4",-2.04742114394169,0.00209135496841527
"1241","CCNA2",1.69843779801049,0.00210039570817695
"1242","TIMELESS",1.49267760286735,0.00210690193307323
"1243","IPO13",-0.97156001726465,0.00211548396562249
"1244","COL4A2",2.2744615060828,0.0021341658206382
"1245","MAOA",-1.64403443989462,0.00213445795259946
"1246","FAM174B",-1.34607517126233,0.00214293995271124
"1247","LGALS3",1.60993460607443,0.00216615680608211
"1248","FRG1CP",-1.67826030973817,0.00217354125579222
"1249","RIDA",-1.03639826937703,0.00217607352243406
"1250","ATP6V0CP3",-3.27919360976898,0.00218160841600591
"1251","CDK17",-0.858768546605876,0.00218160841600591
"1252","MAPK8IP2",-2.14391318262047,0.00218160841600591
"1253","TNC",2.71806262256539,0.00218784408900993
"1254","EVC",1.81536643854521,0.00220104645049872
"1255","ZSCAN31",-1.27829538106343,0.00220118898182444
"1256","SNAI2",1.74842377797337,0.00221404331341737
"1257","HSPB1P1",1.20576098202748,0.00221404331341737
"1258","NDUFB1",-1.04625276612092,0.00221404331341737
"1259","CDKN2C",1.9878452354484,0.00222281998312684
"1260","ACVR1C",-4.22230619947811,0.00222476424225369
"1261","SIDT1",-2.66482530659562,0.00223277311745218
"1262","PALM",-1.28239100530903,0.0022364611485816
"1263","SLC39A12",-3.18087861109784,0.00224439623563594
"1264","SEMA3D",-3.52451697995537,0.00224530581781186
"1265","SF3B5",0.879484732856313,0.00226142934353102
"1266","NECAB2",-2.71134065048737,0.00227748251913082
"1267","E2F7",2.46071134569706,0.00228195211020593
"1268","CNST",-1.86323578551977,0.00228257090248855
"1269","NRXN1",-2.25151386741378,0.00230996750024434
"1270","EEF1D",0.99394378396567,0.00230996750024434
"1271","SERTM1",-5.70677410072524,0.00231211038052486
"1272","CACNA1E",-2.97775504022721,0.00231861015477812
"1273","GRIN2C",-2.75989766968237,0.00231861015477812
"1274","SCDP1",-1.67566502715154,0.00231861015477812
"1275","MUS81",1.13204109848902,0.00232453318506832
"1276","SNORA80B",2.5628976182541,0.00233117062421885
"1277","NDUFA5",-1.21864296479199,0.00235719852601403
"1278","RNF144A",-1.32070244007702,0.0023664061597105
"1279","EFHB",-1.46705033187748,0.00236760980345077
"1280","TSR1",1.43962771412201,0.00236760980345077
"1281","CDK18",-1.86230755048147,0.00236773847704591
"1282","DZIP3",-1.25650498143826,0.00237706762820141
"1283","LSAMP",-0.955187197570909,0.00238164456721213
"1284","TRIM23",-1.15367752242592,0.00238164456721213
"1285","BMP1",1.18770843397189,0.00239224724976877
"1286","NKAIN2",-3.51960135196335,0.00239810576258557
"1287","ADAM12",2.61218219713886,0.00240409561362895
"1288","RAB40B",-2.49799727122677,0.00241980542767707
"1289","CAMKK1",-2.46530676163288,0.00241996010992799
"1290","PEX10",0.862370441032613,0.0024270594013679
"1291","FBXL17",-1.78893741926051,0.0024270594013679
"1292","CASP2",0.922356005383326,0.0024270594013679
"1293","GSDMD",1.31397425676353,0.0024270594013679
"1294","DKK3",-1.33625456066938,0.0024270594013679
"1295","CALD1",1.10019153962177,0.00244005766045618
"1296","HLA-H",2.95706096729959,0.00244223984889186
"1297","PWWP3B",-5.57858155498785,0.00244600046680356
"1298","PLEKHA6",-2.05232691856738,0.00245087118298746
"1299","PPP2R3C",-0.804697994264763,0.00245155833366826
"1300","FADS3",1.11057463808221,0.00245486539345657
"1301","TPI1P3",-2.8280208852148,0.00246005346031434
"1302","CNOT3",1.0081031137264,0.00246005346031434
"1303","PLCL1",-2.93419387559184,0.00246236742662612
"1304","PPM1A",-1.13123810969615,0.00246236742662612
"1305","ELOVL5",-0.793681237426459,0.00247579025961756
"1306","CDKN1A",2.12270827380206,0.0024920753945115
"1307","PIMREG",2.77335408280143,0.00250718777896448
"1308","RIIAD1",-2.05135439438871,0.00251363004896454
"1309","CSRP1",-1.33447399459467,0.00251363004896454
"1310","DAXX",0.808772124370767,0.00251363004896454
"1311","RRS1",0.887160124405077,0.00251363004896454
"1312","CDH20",-1.92456276455584,0.00251363004896454
"1313","PEPD",0.892242065304128,0.00251363004896454
"1314","PCP4",-2.3922453025301,0.00251363004896454
"1315","MAP2",-2.33097040917941,0.00251650102285883
"1316","SYN3",-3.36187635991291,0.00251650102285883
"1317","HDAC11",-1.54912176992958,0.00252777729524843
"1318","SESN2",1.36220175111482,0.0025362236578393
"1319","NTSR2",-2.70171507377503,0.0025362236578393
"1320","SETD5",1.24274594103055,0.00254653743589809
"1321","KIN",-0.996586882211056,0.00254653743589809
"1322","PIP5K1A",2.14700803665781,0.00254855957551407
"1323","PIK3R1",-0.949804562700485,0.00254855957551407
"1324","RSAD1",1.06049317044799,0.00254855957551407
"1325","ATPAF1",-0.783614014264973,0.00255190460797937
"1326","CALY",-5.24587661452453,0.00256109190877942
"1327","ELAVL4",-5.32434286498585,0.00258566679160299
"1328","PBDC1",0.674845793427554,0.00258566679160299
"1329","FRA10AC1",-1.77125106226911,0.00259513759559764
"1330","NEUROD6",-5.91206595697404,0.00262142996436898
"1331","LAMP2",-1.13388822837634,0.00262179662604584
"1332","AMOT",-1.44488591626682,0.00262590523108393
"1333","TARS1",1.05942374598019,0.00263355132082959
"1334","CANT1",1.24391021500721,0.00263591815642182
"1335","PHF19",1.37984174540468,0.00263608438081039
"1336","TMTC2",-1.30853749253651,0.00263608438081039
"1337","SCG3",-1.71321073781254,0.00263608438081039
"1338","GRAMD1C",-1.60391012185523,0.00263990241292882
"1339","OSBPL5",0.856498813508819,0.00263995707828558
"1340","PAK1",-1.62989706033734,0.00265095488571211
"1341","KHSRP",0.986355113431164,0.00265562319230447
"1342","CHST1",-1.90217895576374,0.00267518048817344
"1343","AKT1",0.997464950615215,0.00268251761005055
"1344","ADAM22",-1.54421915639951,0.00268379838463868
"1345","PPP1R12A",-1.3775187294938,0.00268538835798634
"1346","CLEC5A",2.5866681162537,0.00268701337087127
"1347","ANKH",-1.50870645661915,0.00269178197451469
"1348","COL5A2",1.72072188584568,0.00269426388486954
"1349","PGLS",1.46202536768101,0.00269929254908224
"1350","GRIN3A",-4.68339341573545,0.00270216060430616
"1351","IQCG",1.38796843238201,0.00271352924142102
"1352","HAGH",-0.913818096987255,0.00271352924142102
"1353","POLD1",1.8248121523438,0.00272751843113204
"1354","FRS3",-1.29024123366629,0.00273746039125052
"1355","RIMKLA",-1.90936910191684,0.00274151975532187
"1356","TMEM88",-1.98653213299487,0.00275172647952943
"1357","CBX3",0.88587908834959,0.00275376963545874
"1358","SFMBT2",-1.35459346281974,0.00275497605185954
"1359","HSPA2",-2.4001512639982,0.00275497605185954
"1360","SLC25A23",-1.10291896674415,0.00276462023737147
"1361","PLCB1",-1.83613158356085,0.00276538225459293
"1362","SZRD1",1.0545090678393,0.00276881386589161
"1363","CHI3L1",3.09864758431651,0.00276881386589161
"1364","PRKDC",0.766053717223288,0.00276881386589161
"1365","C11orf1",-1.36752475144334,0.00276881386589161
"1366","PLCXD3",-3.37765903947903,0.00277024219707226
"1367","SHISA7",-2.53744630021246,0.00277057524535819
"1368","SLX9",1.11555987599354,0.00277577713770694
"1369","NCAPH",2.65626004493494,0.00279077666976506
"1370","RDH10",1.94570307156634,0.00279077666976506
"1371","GPR62",-2.50865478907821,0.00279225053468086
"1372","SNORA70F",-1.90936482229184,0.00281616115210598
"1373","METTL1",1.09097442830532,0.00281861541810855
"1374","DSTNP3",-1.04090921777116,0.00282835612344999
"1375","MED16",0.949345550812485,0.00282835612344999
