"","Gene","logFC","padj"
"191","ENSG00000067048",-3.68777159071537,1.52007645693727e-08
"192","ENSG00000125462",-0.205118342666309,1.64574225770128e-08
"193","ENSG00000134294",0.471835397415804,1.68412885846476e-08
"194","ENSG00000269028",0.336973882825006,1.68412885846476e-08
"195","ENSG00000175309",-0.598676184410664,1.98719572501758e-08
"196","ENSG00000108106",1.07320760374181,2.00129200404396e-08
"197","ENSG00000134042",-0.191992044278967,2.00129200404396e-08
"198","ENSG00000198237",2.46442017862471,2.06604764964315e-08
"199","ENSG00000266714",0.141693092413116,2.30794334969603e-08
"200","ENSG00000259291",-0.827190909394025,2.3464984380472e-08
"201","ENSG00000226555",-4.18386351782579,2.35626820568511e-08
"202","ENSG00000125503",-1.06706766279184,2.37466797071615e-08
"203","ENSG00000107518",-0.847421099854759,2.46079700003682e-08
"204","ENSG00000161958",-0.954589287325342,2.52490649208453e-08
"205","ENSG00000240409",-1.52652222169631,2.65761094052816e-08
"206","ENSG00000166091",0.708479507638259,2.77619135830595e-08
"207","ENSG00000271984",2.08277411055434,2.89595983150669e-08
"208","ENSG00000138795",-0.0766034337387439,2.93851956632411e-08
"209","ENSG00000168918",1.09053140984835,3.39525527533439e-08
"210","ENSG00000184156",0.0147581321557562,3.71335600603905e-08
"211","ENSG00000213462",-0.768252358346589,4.09530815319723e-08
"212","ENSG00000136802",-6.40837865901386e-05,4.420727933973e-08
"213","ENSG00000010379",2.03191049202223,4.54078748518848e-08
"214","ENSG00000139178",-0.235996569200232,4.57540233613105e-08
"215","ENSG00000245958",2.3070239522709,4.91700755376342e-08
"216","ENSG00000084453",0.158200680486403,5.03153886322926e-08
"217","ENSG00000116962",1.05926235028867,5.19184904457719e-08
"218","ENSG00000132196",-0.592509033375416,5.19184904457719e-08
"219","ENSG00000185164",-0.0690700713222273,5.4865403176792e-08
"220","ENSG00000248923",-0.771052574852385,5.5658437567569e-08
"221","ENSG00000116729",0.770689728867512,5.67957849837233e-08
"222","ENSG00000213190",-0.139562531843854,5.98109635842229e-08
"223","ENSG00000120896",-0.516669312681691,6.00960081254726e-08
"224","ENSG00000072952",0.45972332399234,6.32684324287214e-08
"225","ENSG00000128274",-0.969072133613084,6.43054013194564e-08
"226","ENSG00000229117",-0.579024851910904,6.52064430106732e-08
"227","ENSG00000248275",-1.55611609305477,7.01516556618946e-08
"228","ENSG00000135636",1.31639907897229,7.21380064915119e-08
"229","ENSG00000138135",-0.451875524298712,7.54685412463793e-08
"230","ENSG00000207955",0.44466907938874,7.60290189760731e-08
"231","ENSG00000145623",-0.787674236006662,7.69184534893723e-08
"232","ENSG00000161671",-0.524316389567936,7.9334270001792e-08
"233","ENSG00000107438",-0.367382178753544,8.50765505376946e-08
"234","ENSG00000158296",0.581877527201424,8.59943826821755e-08
"235","ENSG00000236397",-2.15690539530353,9.07214793520134e-08
"236","ENSG00000182326",1.009386272352,9.64246849567743e-08
"237","ENSG00000105220",0.231693272672644,1.04812913194735e-07
"238","ENSG00000168495",-1.19357218996033,1.06129261878997e-07
"239","ENSG00000108381",-0.0378218718803628,1.10901690552332e-07
"240","ENSG00000214078",-0.964559809233526,1.12140403635618e-07
"241","ENSG00000226380",0.127200115395507,1.12705349691207e-07
"242","ENSG00000140873",3.218753973275,1.19703821322267e-07
"243","ENSG00000115461",0.220919142445198,1.22083148053886e-07
"244","ENSG00000129353",-0.0506903588047709,1.22083148053886e-07
"245","ENSG00000148826",0.959876235655038,1.22119966932331e-07
"246","ENSG00000161714",-0.652744656745622,1.22353618421693e-07
"247","ENSG00000240661",-3.76790873009957,1.23130970267142e-07
"248","ENSG00000163166",-0.488953820740971,1.26644919379055e-07
"249","ENSG00000126878",-0.163481737795992,1.28385847080378e-07
